intersection_id,tollgate_id,time_window,avg_travel_time,sum_travel_time,avg_travel_flow,route,speed
B,3,2016-09-02 03:20:00,77.75,77.75,0.06479166666666666,B->3,6.135048231511254
B,3,2016-09-02 04:40:00,118.41,118.41,0.098675,B->3,4.028375981758297
B,3,2016-09-02 06:40:00,105.21,105.21,0.08767499999999999,B->3,4.533789563729684
B,3,2016-09-02 07:00:00,119.71,359.14,0.29928333333333335,B->3,3.9846295213432463
B,3,2016-09-02 07:20:00,60.77,60.77,0.05064166666666667,B->3,7.849267730788218
B,3,2016-09-02 07:40:00,58.47,58.47,0.048725,B->3,8.158029758850693
B,3,2016-09-02 08:00:00,86.88,86.88,0.07239999999999999,B->3,5.490331491712707
B,3,2016-09-02 08:20:00,105.63,211.26,0.17604999999999998,B->3,4.515762567452429
B,3,2016-09-02 08:40:00,134.51,807.06,0.67255,B->3,3.5462047431417743
B,3,2016-09-02 09:20:00,70.98,212.94,0.17745,B->3,6.720202874049027
B,3,2016-09-02 09:40:00,90.4,90.4,0.07533333333333334,B->3,5.2765486725663715
B,3,2016-09-02 10:00:00,68.4,68.4,0.057,B->3,6.973684210526315
B,3,2016-09-02 10:20:00,75.49,75.49,0.06290833333333333,B->3,6.318717710955093
B,3,2016-09-02 10:40:00,79.59,159.19,0.13265833333333332,B->3,5.993215228043724
B,3,2016-09-02 11:00:00,118.34,118.34,0.09861666666666667,B->3,4.030758830488423
B,3,2016-09-02 11:20:00,132.77,132.77,0.11064166666666668,B->3,3.592679069066807
B,3,2016-09-02 12:00:00,81.18,162.36,0.1353,B->3,5.875831485587582
B,3,2016-09-02 12:20:00,66.51,66.51,0.055425,B->3,7.171853856562922
B,3,2016-09-02 12:40:00,102.25,102.25,0.08520833333333333,B->3,4.665036674816626
B,3,2016-09-02 13:00:00,68.55,137.1,0.11424999999999999,B->3,6.958424507658644
B,3,2016-09-02 13:20:00,83.57,167.14,0.13928333333333331,B->3,5.707789876750031
B,3,2016-09-02 13:40:00,90.21,360.85,0.30070833333333336,B->3,5.2876621217159965
B,3,2016-09-02 14:00:00,80.67,161.35,0.13445833333333332,B->3,5.912978802528821
B,3,2016-09-02 14:20:00,86.77,86.77,0.07230833333333334,B->3,5.4972916906765015
B,3,2016-09-02 14:40:00,83.24,166.48,0.13873333333333332,B->3,5.730418068236425
B,3,2016-09-02 15:00:00,72.93,145.85,0.12154166666666666,B->3,6.540518305224187
B,3,2016-09-02 15:20:00,145.67,145.67,0.12139166666666666,B->3,3.2745246104208143
B,3,2016-09-02 16:00:00,113.56,340.68,0.2839,B->3,4.200422684043677
B,3,2016-09-02 16:20:00,132.27,132.27,0.110225,B->3,3.6062599228850076
B,3,2016-09-02 16:40:00,66.85,66.85,0.05570833333333333,B->3,7.135377711293942
B,3,2016-09-02 17:00:00,72.21,72.21,0.06017499999999999,B->3,6.605733277939344
B,3,2016-09-02 17:20:00,80.56,80.56,0.06713333333333334,B->3,5.921052631578947
B,3,2016-09-02 17:40:00,113.83,113.83,0.09485833333333334,B->3,4.190459457085127
B,3,2016-09-02 18:00:00,111.27,111.27,0.092725,B->3,4.286869776220006
B,3,2016-09-02 18:40:00,124.49,248.97,0.207475,B->3,3.831633062896618
B,3,2016-09-02 19:00:00,81.49,81.49,0.06790833333333333,B->3,5.8534789544729415
B,3,2016-09-02 19:40:00,159.72,159.72,0.1331,B->3,2.9864763335837714
B,3,2016-09-02 20:40:00,42.78,42.78,0.03565,B->3,11.15007012622721
B,3,2016-09-02 22:00:00,51.21,51.21,0.042675,B->3,9.314586994727593
B,3,2016-09-03 00:00:00,87.44,174.87,0.145725,B->3,5.455169258920403
B,3,2016-09-03 00:40:00,38.18,38.18,0.03181666666666667,B->3,12.49345206914615
B,3,2016-09-03 02:00:00,116.75,116.75,0.09729166666666667,B->3,4.085653104925053
B,3,2016-09-03 02:40:00,27.37,27.37,0.022808333333333333,B->3,17.42784070149799
B,3,2016-09-03 03:00:00,103.03,103.03,0.08585833333333333,B->3,4.629719499174998
B,3,2016-09-03 03:20:00,78.21,78.21,0.065175,B->3,6.098964326812428
B,3,2016-09-03 04:20:00,55.98,111.97,0.09330833333333333,B->3,8.520900321543408
B,3,2016-09-03 05:00:00,104.19,104.19,0.086825,B->3,4.578174488914483
B,3,2016-09-03 06:20:00,171.31,171.31,0.14275833333333335,B->3,2.7844258945770823
B,3,2016-09-03 06:40:00,120.55,120.55,0.10045833333333333,B->3,3.956864371630029
B,3,2016-09-03 07:00:00,115.84,231.68,0.19306666666666666,B->3,4.11774861878453
B,3,2016-09-03 07:40:00,129.83,389.49,0.324575,B->3,3.674035276900562
B,3,2016-09-03 08:00:00,93.99,93.99,0.07832499999999999,B->3,5.0750079795722955
B,3,2016-09-03 08:40:00,91.16,364.64,0.3038666666666667,B->3,5.232558139534884
B,3,2016-09-03 09:00:00,93.85,187.7,0.15641666666666665,B->3,5.082578582844966
B,3,2016-09-03 09:20:00,115.22,230.45,0.19204166666666667,B->3,4.139906266273217
B,3,2016-09-03 09:40:00,88.16,176.33,0.14694166666666666,B->3,5.410617059891107
B,3,2016-09-03 10:00:00,83.97,335.9,0.27991666666666665,B->3,5.680600214362272
B,3,2016-09-03 10:20:00,82.62,82.62,0.06885000000000001,B->3,5.773420479302832
B,3,2016-09-03 10:40:00,91.72,275.15,0.22929166666666664,B->3,5.200610553859573
B,3,2016-09-03 11:20:00,55.76,111.52,0.09293333333333333,B->3,8.5545193687231
B,3,2016-09-03 11:40:00,69.98,69.98,0.05831666666666667,B->3,6.816233209488425
B,3,2016-09-03 12:00:00,71.27,71.27,0.05939166666666666,B->3,6.6928581450820825
B,3,2016-09-03 12:40:00,92.85,92.85,0.077375,B->3,5.137318255250404
B,3,2016-09-03 13:00:00,53.25,53.25,0.044375,B->3,8.95774647887324
B,3,2016-09-03 13:20:00,85.61,256.82,0.21401666666666666,B->3,5.571778997780633
B,3,2016-09-03 14:20:00,60.34,120.69,0.100575,B->3,7.9052038448790185
B,3,2016-09-03 14:40:00,117.96,117.96,0.0983,B->3,4.043743641912513
B,3,2016-09-03 15:20:00,100.36,200.72,0.16726666666666667,B->3,4.752889597449183
B,3,2016-09-03 16:00:00,76.01,76.01,0.06334166666666667,B->3,6.275490067096435
B,3,2016-09-03 16:40:00,96.32,96.32,0.08026666666666667,B->3,4.952242524916944
B,3,2016-09-03 17:00:00,74.39,148.78,0.12398333333333333,B->3,6.4121521709907245
B,3,2016-09-03 17:40:00,93.37,93.37,0.07780833333333334,B->3,5.108707293563243
B,3,2016-09-03 18:00:00,74.91,149.83,0.12485833333333335,B->3,6.367641169403284
B,3,2016-09-03 20:00:00,124.44,373.31,0.31109166666666666,B->3,3.8331726133076183
B,3,2016-09-03 22:00:00,118.29,118.29,0.09857500000000001,B->3,4.032462591935075
B,3,2016-09-03 22:20:00,50.32,50.32,0.041933333333333336,B->3,9.47933227344992
B,3,2016-09-03 23:40:00,63.1,63.1,0.052583333333333336,B->3,7.559429477020602
B,3,2016-09-04 00:20:00,44.41,44.41,0.03700833333333333,B->3,10.740824138707499
B,3,2016-09-04 05:00:00,162.6,162.6,0.13549999999999998,B->3,2.933579335793358
B,3,2016-09-04 06:20:00,151.04,151.04,0.12586666666666665,B->3,3.1581038135593222
B,3,2016-09-04 06:40:00,47.78,47.78,0.03981666666666667,B->3,9.983256592716618
B,3,2016-09-04 07:20:00,103.07,103.07,0.08589166666666666,B->3,4.6279227709323765
B,3,2016-09-04 08:40:00,67.42,269.67,0.224725,B->3,7.075051913378819
B,3,2016-09-04 09:00:00,86.1,258.29,0.2152416666666667,B->3,5.54006968641115
B,3,2016-09-04 09:20:00,86.97,173.93,0.14494166666666666,B->3,5.484649879268713
B,3,2016-09-04 09:40:00,86.72,173.44,0.14453333333333332,B->3,5.500461254612546
B,3,2016-09-04 12:00:00,72.64,72.64,0.060533333333333335,B->3,6.566629955947136
B,3,2016-09-04 12:20:00,58.18,58.18,0.04848333333333333,B->3,8.198693709178412
B,3,2016-09-04 13:20:00,96.74,96.74,0.08061666666666666,B->3,4.93074219557577
B,3,2016-09-04 13:40:00,89.03,89.03,0.07419166666666667,B->3,5.3577445804784904
B,3,2016-09-04 14:20:00,99.91,199.83,0.166525,B->3,4.774296867180462
B,3,2016-09-04 15:00:00,72.85,72.85,0.06070833333333333,B->3,6.5477007549759785
B,3,2016-09-04 17:40:00,49.29,49.29,0.041075,B->3,9.67741935483871
B,3,2016-09-04 19:00:00,48.2,48.2,0.04016666666666667,B->3,9.896265560165974
B,3,2016-09-04 22:20:00,61.67,123.35,0.10279166666666666,B->3,7.734717042322036
B,3,2016-09-05 00:00:00,48.68,48.68,0.04056666666666667,B->3,9.798685291700904
B,3,2016-09-05 04:20:00,53.78,107.56,0.08963333333333333,B->3,8.86946820379323
B,3,2016-09-05 04:40:00,65.97,131.94,0.10994999999999999,B->3,7.230559345156889
B,3,2016-09-05 06:20:00,59.82,59.82,0.04985,B->3,7.973921765295888
B,3,2016-09-05 07:00:00,87.48,87.48,0.0729,B->3,5.4526748971193415
B,3,2016-09-05 07:20:00,85.87,85.87,0.07155833333333333,B->3,5.554908582741353
B,3,2016-09-05 07:40:00,112.12,224.24,0.18686666666666668,B->3,4.254370317516946
B,3,2016-09-05 08:00:00,107.29,214.58,0.17881666666666668,B->3,4.445894305154255
B,3,2016-09-05 08:20:00,48.58,48.58,0.04048333333333333,B->3,9.818855496088926
B,3,2016-09-05 08:40:00,87.42,174.85,0.14570833333333333,B->3,5.456417295813315
B,3,2016-09-05 09:00:00,57.69,173.08,0.14423333333333335,B->3,8.26833073322933
B,3,2016-09-05 09:20:00,68.46,68.46,0.05705,B->3,6.967572304995619
B,3,2016-09-05 09:40:00,72.25,288.98,0.24081666666666668,B->3,6.602076124567474
B,3,2016-09-05 10:20:00,36.85,36.85,0.030708333333333334,B->3,12.944369063772049
B,3,2016-09-05 11:00:00,55.58,55.58,0.046316666666666666,B->3,8.582223821518532
B,3,2016-09-05 11:20:00,75.78,227.34,0.18945,B->3,6.294536817102138
B,3,2016-09-05 11:40:00,59.53,59.53,0.04960833333333334,B->3,8.012766672266084
B,3,2016-09-05 12:20:00,50.47,50.47,0.04205833333333333,B->3,9.451159104418467
B,3,2016-09-05 12:40:00,104.45,104.45,0.08704166666666667,B->3,4.566778362853039
B,3,2016-09-05 13:00:00,77.93,77.93,0.06494166666666668,B->3,6.120877710766072
B,3,2016-09-05 13:40:00,87.75,175.49,0.1462416666666667,B->3,5.435897435897436
B,3,2016-09-05 14:00:00,66.64,133.27,0.11105833333333334,B->3,7.157863145258103
B,3,2016-09-05 14:20:00,70.79,70.79,0.05899166666666667,B->3,6.738239864387625
B,3,2016-09-05 14:40:00,126.89,126.89,0.10574166666666666,B->3,3.759161478445898
B,3,2016-09-05 15:00:00,86.19,172.37,0.14364166666666667,B->3,5.534284719805082
B,3,2016-09-05 16:00:00,72.03,72.03,0.060025,B->3,6.622240733027905
B,3,2016-09-05 16:40:00,94.86,189.72,0.1581,B->3,5.028462998102467
B,3,2016-09-05 17:00:00,125.15,250.3,0.20858333333333334,B->3,3.811426288453855
B,3,2016-09-05 17:40:00,87.4,349.59,0.291325,B->3,5.45766590389016
B,3,2016-09-05 18:00:00,126.14,126.14,0.10511666666666666,B->3,3.7815126050420167
B,3,2016-09-05 18:40:00,88.29,88.29,0.073575,B->3,5.402650356778797
B,3,2016-09-05 19:00:00,132.98,265.96,0.22163333333333332,B->3,3.587005564746579
B,3,2016-09-05 21:00:00,76.95,76.95,0.064125,B->3,6.198830409356725
B,3,2016-09-05 23:00:00,67.2,134.4,0.112,B->3,7.098214285714286
B,3,2016-09-06 00:00:00,106.09,106.09,0.08840833333333334,B->3,4.496182486568008
B,3,2016-09-06 00:20:00,132.86,132.86,0.11071666666666667,B->3,3.5902453710672884
B,3,2016-09-06 05:20:00,74.78,74.78,0.062316666666666666,B->3,6.378710885263439
B,3,2016-09-06 05:40:00,88.83,88.83,0.074025,B->3,5.369807497467072
B,3,2016-09-06 07:20:00,48.51,48.51,0.040424999999999996,B->3,9.833024118738404
B,3,2016-09-06 08:00:00,87.88,175.76,0.14646666666666666,B->3,5.4278561675011385
B,3,2016-09-06 08:20:00,66.94,66.94,0.05578333333333333,B->3,7.125784284433822
B,3,2016-09-06 08:40:00,73.8,221.4,0.1845,B->3,6.463414634146342
B,3,2016-09-06 09:00:00,42.53,42.53,0.03544166666666667,B->3,11.215612508817305
B,3,2016-09-06 09:40:00,121.76,121.76,0.10146666666666668,B->3,3.9175427069645203
B,3,2016-09-06 10:00:00,48.04,48.04,0.04003333333333333,B->3,9.929225645295586
B,3,2016-09-06 10:20:00,146.28,146.28,0.1219,B->3,3.260869565217391
B,3,2016-09-06 10:40:00,113.5,226.99,0.18915833333333334,B->3,4.202643171806168
B,3,2016-09-06 11:00:00,77.38,154.76,0.12896666666666665,B->3,6.164383561643836
B,3,2016-09-06 11:20:00,65.3,65.3,0.05441666666666666,B->3,7.3047473200612565
B,3,2016-09-06 11:40:00,62.02,124.05,0.103375,B->3,7.691067397613673
B,3,2016-09-06 12:20:00,87.09,87.09,0.072575,B->3,5.477092662762659
B,3,2016-09-06 12:40:00,138.53,277.07,0.23089166666666666,B->3,3.443297480690103
B,3,2016-09-06 13:20:00,60.88,60.88,0.05073333333333334,B->3,7.835085413929041
B,3,2016-09-06 13:40:00,69.69,139.38,0.11614999999999999,B->3,6.8445975032285835
B,3,2016-09-06 14:00:00,85.31,170.63,0.14219166666666666,B->3,5.591372640956512
B,3,2016-09-06 14:40:00,92.55,185.1,0.15425,B->3,5.153970826580227
B,3,2016-09-06 15:00:00,107.58,107.58,0.08965,B->3,4.433909648633575
B,3,2016-09-06 15:20:00,85.65,171.3,0.14275000000000002,B->3,5.5691768826619965
B,3,2016-09-06 15:40:00,95.95,287.85,0.23987500000000003,B->3,4.971339239187077
B,3,2016-09-06 16:00:00,101.4,101.4,0.0845,B->3,4.704142011834319
B,3,2016-09-06 16:20:00,117.15,234.3,0.19525,B->3,4.071702944942381
B,3,2016-09-06 17:40:00,120.5,120.5,0.10041666666666667,B->3,3.95850622406639
B,3,2016-09-06 18:00:00,70.66,70.66,0.05888333333333333,B->3,6.750636852533258
B,3,2016-09-06 18:40:00,65.2,65.2,0.05433333333333334,B->3,7.315950920245398
B,3,2016-09-06 19:00:00,163.37,163.37,0.13614166666666666,B->3,2.9197527085756256
B,3,2016-09-06 19:20:00,54.06,54.06,0.04505,B->3,8.823529411764705
B,3,2016-09-06 20:20:00,55.77,111.55,0.09295833333333334,B->3,8.552985476062398
B,3,2016-09-06 21:20:00,100.61,100.61,0.08384166666666666,B->3,4.7410794155650535
B,3,2016-09-06 22:40:00,124.55,124.55,0.10379166666666667,B->3,3.8297872340425534
B,3,2016-09-07 00:40:00,197.99,197.99,0.16499166666666668,B->3,2.409212586494267
B,3,2016-09-07 01:00:00,103.17,103.17,0.085975,B->3,4.623437045652806
B,3,2016-09-07 02:00:00,89.3,89.3,0.07441666666666666,B->3,5.3415453527435615
B,3,2016-09-07 04:00:00,149.66,149.66,0.12471666666666667,B->3,3.187224375250568
B,3,2016-09-07 04:40:00,89.24,89.24,0.07436666666666666,B->3,5.345136709995518
B,3,2016-09-07 06:40:00,136.28,136.28,0.11356666666666666,B->3,3.5001467566774287
B,3,2016-09-07 07:00:00,107.69,215.38,0.17948333333333333,B->3,4.429380629584919
B,3,2016-09-07 07:20:00,80.01,240.03,0.200025,B->3,5.961754780652418
B,3,2016-09-07 07:40:00,74.26,222.78,0.18565,B->3,6.423377322919472
B,3,2016-09-07 08:00:00,22.82,22.82,0.019016666666666668,B->3,20.902716914986854
B,3,2016-09-07 08:20:00,84.81,169.61,0.14134166666666667,B->3,5.624336752741422
B,3,2016-09-07 08:40:00,101.98,305.93,0.2549416666666667,B->3,4.6773877230829575
B,3,2016-09-07 09:00:00,77.84,77.84,0.06486666666666667,B->3,6.1279547790339155
B,3,2016-09-07 09:20:00,73.38,220.13,0.18344166666666667,B->3,6.500408830744072
B,3,2016-09-07 09:40:00,122.61,1226.09,1.0217416666666665,B->3,3.890384144849523
B,3,2016-09-07 10:00:00,120.86,120.86,0.10071666666666666,B->3,3.9467152076783054
B,3,2016-09-07 10:20:00,66.29,198.88,0.16573333333333332,B->3,7.195655453311208
B,3,2016-09-07 10:40:00,115.66,346.97,0.2891416666666667,B->3,4.124157011931524
B,3,2016-09-07 11:00:00,65.74,131.47,0.10955833333333333,B->3,7.25585640401582
B,3,2016-09-07 11:20:00,98.42,492.08,0.41006666666666663,B->3,4.846575899207478
B,3,2016-09-07 11:40:00,95.93,287.78,0.23981666666666665,B->3,4.972375690607734
B,3,2016-09-07 12:00:00,95.96,383.84,0.31986666666666663,B->3,4.970821175489788
B,3,2016-09-07 12:20:00,102.26,306.78,0.25565,B->3,4.66458048112654
B,3,2016-09-07 12:40:00,126.95,126.95,0.10579166666666667,B->3,3.757384797164238
B,3,2016-09-07 13:00:00,112.05,448.19,0.37349166666666667,B->3,4.2570281124498
B,3,2016-09-07 13:20:00,130.26,911.82,0.75985,B->3,3.6619069553201293
B,3,2016-09-07 13:40:00,178.56,714.23,0.5951916666666667,B->3,2.6713709677419355
B,3,2016-09-07 14:00:00,116.35,1163.52,0.9696,B->3,4.099699183498067
B,3,2016-09-07 14:20:00,190.81,190.81,0.15900833333333333,B->3,2.4998689796132276
B,3,2016-09-07 14:40:00,113.57,794.99,0.6624916666666667,B->3,4.200052830853219
B,3,2016-09-07 15:00:00,105.85,740.92,0.6174333333333333,B->3,4.506376948512045
B,3,2016-09-07 15:20:00,111.18,667.06,0.5558833333333333,B->3,4.290339989206692
B,3,2016-09-07 15:40:00,79.83,399.16,0.33263333333333334,B->3,5.975197294250282
B,3,2016-09-07 16:00:00,60.38,60.38,0.05031666666666667,B->3,7.899966876449155
B,3,2016-09-07 16:20:00,76.2,76.2,0.0635,B->3,6.259842519685039
B,3,2016-09-07 16:40:00,135.45,406.36,0.33863333333333334,B->3,3.5215946843853825
B,3,2016-09-07 17:00:00,86.5,345.98,0.28831666666666667,B->3,5.514450867052023
B,3,2016-09-07 17:20:00,55.95,111.9,0.09325,B->3,8.525469168900804
B,3,2016-09-07 17:40:00,78.86,157.73,0.13144166666666665,B->3,6.048693887902612
B,3,2016-09-07 18:40:00,75.11,225.32,0.18776666666666667,B->3,6.3506856610304885
B,3,2016-09-07 19:00:00,86.04,86.04,0.0717,B->3,5.543933054393305
B,3,2016-09-07 19:20:00,78.25,156.5,0.13041666666666665,B->3,6.095846645367412
B,3,2016-09-07 19:40:00,129.84,129.84,0.1082,B->3,3.6737523105360443
B,3,2016-09-07 20:20:00,86.26,258.78,0.21564999999999998,B->3,5.529793647113378
B,3,2016-09-07 20:40:00,116.91,116.91,0.097425,B->3,4.080061585835258
B,3,2016-09-07 21:00:00,118.4,355.19,0.29599166666666665,B->3,4.028716216216216
B,3,2016-09-07 21:20:00,124.11,248.22,0.20685,B->3,3.843364757070341
B,3,2016-09-07 22:20:00,58.39,58.39,0.04865833333333333,B->3,8.16920705600274
B,3,2016-09-07 23:00:00,99.1,99.1,0.08258333333333333,B->3,4.813319878910192
B,3,2016-09-07 23:20:00,64.13,128.25,0.106875,B->3,7.43801652892562
B,3,2016-09-08 00:40:00,70.02,140.04,0.1167,B->3,6.812339331619538
B,3,2016-09-08 01:00:00,75.75,151.5,0.12625,B->3,6.297029702970297
B,3,2016-09-08 03:20:00,85.07,255.21,0.212675,B->3,5.60714705536617
B,3,2016-09-08 04:40:00,137.6,137.6,0.11466666666666667,B->3,3.4665697674418605
B,3,2016-09-08 05:00:00,117.75,235.51,0.1962583333333333,B->3,4.050955414012739
B,3,2016-09-08 05:20:00,142.71,142.71,0.118925,B->3,3.342442715997477
B,3,2016-09-08 05:40:00,25.02,25.02,0.02085,B->3,19.06474820143885
B,3,2016-09-08 06:00:00,81.52,81.52,0.06793333333333333,B->3,5.851324828263003
B,3,2016-09-08 06:40:00,133.56,133.56,0.1113,B->3,3.571428571428571
B,3,2016-09-08 07:00:00,61.51,61.51,0.05125833333333333,B->3,7.754836611933019
B,3,2016-09-08 07:40:00,117.7,117.7,0.09808333333333334,B->3,4.0526762956669495
B,3,2016-09-08 08:00:00,92.34,184.67,0.15389166666666665,B->3,5.16569200779727
B,3,2016-09-08 08:20:00,96.89,96.89,0.08074166666666667,B->3,4.923108679946331
B,3,2016-09-08 08:40:00,113.91,227.83,0.18985833333333335,B->3,4.187516460363445
B,3,2016-09-08 09:00:00,114.08,114.08,0.09506666666666666,B->3,4.181276297335203
B,3,2016-09-08 09:20:00,132.01,660.06,0.5500499999999999,B->3,3.613362624043633
B,3,2016-09-08 09:40:00,110.77,775.39,0.6461583333333333,B->3,4.30622009569378
B,3,2016-09-08 10:00:00,86.3,604.07,0.5033916666666667,B->3,5.527230590961762
B,3,2016-09-08 10:20:00,89.15,267.45,0.222875,B->3,5.350532809871003
B,3,2016-09-08 10:40:00,100.84,403.37,0.33614166666666667,B->3,4.730265767552559
B,3,2016-09-08 11:00:00,109.12,982.12,0.8184333333333333,B->3,4.37133431085044
B,3,2016-09-08 11:20:00,107.64,107.64,0.0897,B->3,4.431438127090301
B,3,2016-09-08 11:40:00,103.35,413.41,0.34450833333333336,B->3,4.615384615384616
B,3,2016-09-08 12:00:00,118.72,949.74,0.79145,B->3,4.017857142857143
B,3,2016-09-08 12:20:00,77.81,155.61,0.129675,B->3,6.130317439917748
B,3,2016-09-08 12:40:00,100.92,1009.18,0.8409833333333333,B->3,4.726516052318668
B,3,2016-09-08 13:00:00,94.45,566.67,0.47222499999999995,B->3,5.050291159343568
B,3,2016-09-08 13:20:00,105.26,1052.59,0.8771583333333333,B->3,4.531635949078472
B,3,2016-09-08 13:40:00,105.67,845.39,0.7044916666666666,B->3,4.514053184442131
B,3,2016-09-08 14:00:00,138.62,1247.55,1.039625,B->3,3.4410618958303276
B,3,2016-09-08 14:20:00,111.1,777.68,0.6480666666666667,B->3,4.293429342934294
B,3,2016-09-08 14:40:00,91.5,366.02,0.30501666666666666,B->3,5.213114754098361
B,3,2016-09-08 15:00:00,100.02,500.11,0.41675833333333334,B->3,4.7690461907618475
B,3,2016-09-08 15:20:00,109.44,1094.4,0.912,B->3,4.358552631578948
B,3,2016-09-08 15:40:00,110.35,551.75,0.45979166666666665,B->3,4.322609877661985
B,3,2016-09-08 16:00:00,135.38,541.53,0.451275,B->3,3.5234155709853745
B,3,2016-09-08 16:20:00,102.84,308.52,0.2571,B->3,4.638273045507584
B,3,2016-09-08 16:40:00,98.43,295.29,0.24607500000000002,B->3,4.8460835111246565
B,3,2016-09-08 17:00:00,84.88,169.75,0.14145833333333332,B->3,5.6196983977379835
B,3,2016-09-08 17:20:00,98.63,591.76,0.4931333333333333,B->3,4.836256717023218
B,3,2016-09-08 17:40:00,74.85,224.56,0.18713333333333335,B->3,6.3727454909819645
B,3,2016-09-08 18:00:00,144.06,864.37,0.7203083333333333,B->3,3.3111203665139524
B,3,2016-09-08 18:20:00,142.26,426.77,0.35564166666666663,B->3,3.353015605229861
B,3,2016-09-08 18:40:00,106.74,106.74,0.08895,B->3,4.4688026981450255
B,3,2016-09-08 19:00:00,82.46,329.86,0.27488333333333337,B->3,5.784622847441184
B,3,2016-09-08 19:20:00,84.05,504.31,0.42025833333333334,B->3,5.675193337299227
B,3,2016-09-08 19:40:00,105.32,210.64,0.17553333333333332,B->3,4.529054310672238
B,3,2016-09-08 20:00:00,100.15,300.45,0.250375,B->3,4.762855716425362
B,3,2016-09-08 20:20:00,106.63,213.26,0.17771666666666666,B->3,4.473412735627872
B,3,2016-09-08 20:40:00,107.99,323.97,0.269975,B->3,4.417075655153255
B,3,2016-09-08 21:00:00,113.27,339.82,0.28318333333333334,B->3,4.211176834113181
B,3,2016-09-08 21:20:00,90.52,90.52,0.07543333333333332,B->3,5.269553689792311
B,3,2016-09-08 22:00:00,89.06,178.13,0.14844166666666667,B->3,5.35593981585448
B,3,2016-09-08 22:20:00,189.3,378.6,0.3155,B->3,2.519809825673534
B,3,2016-09-08 22:40:00,58.61,58.61,0.048841666666666665,B->3,8.13854291076608
B,3,2016-09-08 23:00:00,85.63,85.63,0.07135833333333333,B->3,5.570477636342404
B,3,2016-09-08 23:20:00,60.14,60.14,0.05011666666666667,B->3,7.931493182573994
B,3,2016-09-08 23:40:00,69.75,69.75,0.058125,B->3,6.838709677419355
B,3,2016-09-09 00:00:00,196.14,196.14,0.16344999999999998,B->3,2.431936371979199
B,3,2016-09-09 00:20:00,67.4,67.4,0.05616666666666667,B->3,7.077151335311572
B,3,2016-09-09 01:20:00,177.31,177.31,0.14775833333333332,B->3,2.6902035982178107
B,3,2016-09-09 02:00:00,116.45,116.45,0.09704166666666666,B->3,4.096178617432375
B,3,2016-09-09 03:40:00,64.5,128.99,0.10749166666666668,B->3,7.395348837209302
B,3,2016-09-09 05:40:00,129.92,129.92,0.10826666666666665,B->3,3.671490147783252
B,3,2016-09-09 06:20:00,99.82,199.64,0.16636666666666666,B->3,4.778601482668805
B,3,2016-09-09 06:40:00,100.29,100.29,0.08357500000000001,B->3,4.756206999700868
B,3,2016-09-09 07:00:00,107.35,322.06,0.26838333333333336,B->3,4.443409408476945
B,3,2016-09-09 07:20:00,162.8,651.21,0.542675,B->3,2.9299754299754297
B,3,2016-09-09 07:40:00,74.8,149.6,0.12466666666666666,B->3,6.377005347593583
B,3,2016-09-09 08:00:00,81.14,324.56,0.2704666666666667,B->3,5.878728124229727
B,3,2016-09-09 08:20:00,117.42,704.5,0.5870833333333333,B->3,4.062340316811446
B,3,2016-09-09 08:40:00,134.69,942.84,0.7857000000000001,B->3,3.541465587645705
B,3,2016-09-09 09:00:00,140.47,1123.74,0.93645,B->3,3.3957428632448208
B,3,2016-09-09 09:20:00,157.0,1412.99,1.1774916666666666,B->3,3.038216560509554
B,3,2016-09-09 09:40:00,103.59,517.97,0.4316416666666667,B->3,4.604691572545613
B,3,2016-09-09 10:00:00,127.08,1397.84,1.1648666666666665,B->3,3.7535410764872523
B,3,2016-09-09 10:20:00,169.22,1184.54,0.9871166666666666,B->3,2.818815742819998
B,3,2016-09-09 10:40:00,101.96,713.75,0.5947916666666667,B->3,4.6783052177324445
B,3,2016-09-09 11:00:00,122.25,488.98,0.40748333333333336,B->3,3.901840490797546
B,3,2016-09-09 11:20:00,107.88,755.18,0.6293166666666666,B->3,4.421579532814238
B,3,2016-09-09 11:40:00,103.06,618.37,0.5153083333333334,B->3,4.628371822239472
B,3,2016-09-09 12:00:00,89.96,359.86,0.29988333333333334,B->3,5.302356602934638
B,3,2016-09-09 12:20:00,108.84,870.68,0.7255666666666666,B->3,4.3825799338478495
B,3,2016-09-09 12:40:00,133.2,399.6,0.333,B->3,3.5810810810810816
B,3,2016-09-09 13:00:00,136.13,1769.71,1.4747583333333334,B->3,3.5040035260412843
B,3,2016-09-09 13:20:00,133.87,1740.32,1.4502666666666666,B->3,3.5631582878912376
B,3,2016-09-09 13:40:00,99.27,397.06,0.33088333333333336,B->3,4.805077062556664
B,3,2016-09-09 14:00:00,221.62,1772.94,1.4774500000000002,B->3,2.1523328219474775
B,3,2016-09-09 14:20:00,140.32,982.23,0.8185250000000001,B->3,3.399372862029647
B,3,2016-09-09 14:40:00,94.4,566.4,0.472,B->3,5.052966101694915
B,3,2016-09-09 15:00:00,107.44,859.5,0.71625,B->3,4.439687267311988
B,3,2016-09-09 15:20:00,135.77,271.54,0.22628333333333336,B->3,3.5132945422405535
B,3,2016-09-09 15:40:00,130.34,521.37,0.434475,B->3,3.6596593524627896
B,3,2016-09-09 16:00:00,107.14,1178.58,0.98215,B->3,4.452118723165951
B,3,2016-09-09 16:20:00,94.33,754.67,0.6288916666666666,B->3,5.056715785010071
